customer_id,phone,country_code,country,state
CUST000000015937,916502273739.0,IN,India,DL
CUST000000015938,917251860507.0,IN,India,DL
CUST000000015939,918088026308.0,IN,India,KL
CUST000000015940,917378423200.0,IN,India,UP
CUST000000015941,447142049801.0,GB,United Kingdom,SCT
CUST000000015942,916607457412.0,IN,India,UP
CUST000000015943,918124767905.0,IN,India,WB
CUST000000015944,916856316651.0,IN,India,GJ
CUST000000015945,617257649020.0,AU,Australia,QLD
CUST000000015946,917521565320.0,IN,India,KL
CUST000000015947,17603100378.0,US,United States,WA
CUST000000015948,,IN,India,TS
CUST000000015949,918918177100.0,IN,India,KL
CUST000000015950,917814520040.0,IN,India,WB
CUST000000015951,449415612389.0,GB,United Kingdom,ENG
CUST000000015952,,SG,Singapore,SG
CUST000000015953,616740353738.0,AU,Australia,WA
CUST000000015954,919383518358.0,IN,India,DL
CUST000000015955,619444597637.0,AU,Australia,WA
CUST000000015956,16770315050.0,US,United States,NJ
CUST000000015957,916476421843.0,IN,India,DL
CUST000000015958,917511211664.0,IN,India,RJ
CUST000000015959,19142077665.0,US,United States,MA
CUST000000015960,918416506635.0,IN,India,RJ
CUST000000015961,918969653065.0,IN,India,RJ
CUST000000015962,19065149261.0,US,United States,CA
CUST000000015963,16017487373.0,CA,Canada,BC
CUST000000015964,918364751388.0,IN,India,DL
CUST000000015965,617067965653.0,AU,Australia,WA
CUST000000015966,18161931278.0,CA,Canada,QC
CUST000000015967,19141041868.0,US,United States,TX
CUST000000015968,916439875124.0,IN,India,GJ
CUST000000015969,17353693038.0,US,United States,WA
CUST000000015970,17483955700.0,US,United States,FL
CUST000000015971,916092713220.0,IN,India,GJ
CUST000000015972,,IN,India,WB
CUST000000015973,919959638301.0,IN,India,WB
CUST000000015974,9717977463467.0,AE,United Arab Emirates,AUH
CUST000000015975,917831400319.0,IN,India,WB
CUST000000015976,447214505030.0,GB,United Kingdom,SCT
CUST000000015977,448974310445.0,GB,United Kingdom,NIR
CUST000000015978,,US,United States,IL
CUST000000015979,16129958943.0,US,United States,TX
CUST000000015980,,SG,Singapore,SG
CUST000000015981,917820190052.0,IN,India,WB
CUST000000015982,919302276236.0,IN,India,RJ
CUST000000015983,9718596258800.0,AE,United Arab Emirates,AUH
CUST000000015984,16132624171.0,US,United States,NY
CUST000000015985,917759460469.0,IN,India,UP
CUST000000015986,916590047917.0,IN,India,TS
CUST000000015987,917547016858.0,IN,India,MH
CUST000000015988,16139598006.0,US,United States,TX
CUST000000015989,919707970588.0,IN,India,DL
CUST000000015990,17624259702.0,US,United States,IL
CUST000000015991,449552592824.0,GB,United Kingdom,SCT
CUST000000015992,919218566600.0,IN,India,GJ
CUST000000015993,19308945931.0,US,United States,FL
CUST000000015994,656196838129.0,SG,Singapore,SG
CUST000000015995,916495869342.0,IN,India,TS
CUST000000015996,17780671412.0,US,United States,WA
CUST000000015997,16497875699.0,US,United States,IL
CUST000000015998,919394101488.0,IN,India,UP
CUST000000015999,658940323665.0,SG,Singapore,SG
CUST000000016000,919153829244.0,IN,India,MH
CUST000000016001,917934707553.0,IN,India,RJ
CUST000000016002,918643901951.0,IN,India,GJ
CUST000000016003,,IN,India,UP
CUST000000016004,916153518642.0,IN,India,MH
CUST000000016005,18823409837.0,US,United States,MA
CUST000000016006,918822667959.0,IN,India,MH
CUST000000016007,919399039855.0,IN,India,WB
CUST000000016008,917857332676.0,IN,India,WB
CUST000000016009,18378257795.0,US,United States,MA
CUST000000016010,448129734097.0,GB,United Kingdom,SCT
CUST000000016011,919542554033.0,IN,India,WB
CUST000000016012,919689814612.0,IN,India,GJ
CUST000000016013,,IN,India,RJ
CUST000000016014,919409646627.0,IN,India,KA
CUST000000016015,918581497472.0,IN,India,TS
CUST000000016016,919058035356.0,IN,India,GJ
CUST000000016017,918483394720.0,IN,India,KA
CUST000000016018,18713865505.0,US,United States,TX
CUST000000016019,658432962578.0,SG,Singapore,SG
CUST000000016020,616819934281.0,AU,Australia,QLD
CUST000000016021,919952258559.0,IN,India,DL
CUST000000016022,,IN,India,TS
CUST000000016023,656771849036.0,SG,Singapore,SG
CUST000000016024,919959480552.0,IN,India,GJ
CUST000000016025,917648860536.0,IN,India,RJ
CUST000000016026,916640030762.0,IN,India,GJ
CUST000000016027,916186221520.0,IN,India,KL
CUST000000016028,916963906785.0,IN,India,GJ
CUST000000016029,919740873397.0,IN,India,RJ
CUST000000016030,918282188486.0,IN,India,TN
CUST000000016031,9716830016811.0,AE,United Arab Emirates,SHJ
CUST000000016032,917859296953.0,IN,India,KA
CUST000000016033,917261934191.0,IN,India,RJ
CUST000000016034,17079469293.0,US,United States,NJ
CUST000000016035,446422776262.0,GB,United Kingdom,WLS
CUST000000016036,917126395367.0,IN,India,UP
CUST000000016037,917429093062.0,IN,India,RJ
CUST000000016038,916620174580.0,IN,India,DL
CUST000000016039,16978509690.0,US,United States,TX
CUST000000016040,17710526690.0,CA,Canada,QC
CUST000000016041,918637297395.0,IN,India,KA
CUST000000016042,17277301644.0,CA,Canada,ON
CUST000000016043,919262898754.0,IN,India,WB
CUST000000016044,17435469357.0,US,United States,MA
CUST000000016045,657683322719.0,SG,Singapore,SG
CUST000000016046,919165427298.0,IN,India,TS
CUST000000016047,,GB,United Kingdom,WLS
CUST000000016048,918010766053.0,IN,India,TN
CUST000000016049,17357815116.0,US,United States,NY
CUST000000016050,917074895546.0,IN,India,DL
CUST000000016051,917359366006.0,IN,India,WB
CUST000000016052,916891020519.0,IN,India,GJ
CUST000000016053,918119138830.0,IN,India,DL
CUST000000016054,9717829454379.0,AE,United Arab Emirates,SHJ
CUST000000016055,919756592410.0,IN,India,UP
CUST000000016056,16462679675.0,CA,Canada,ON
CUST000000016057,18354458694.0,CA,Canada,BC
CUST000000016058,916484996504.0,IN,India,WB
CUST000000016059,9716333529330.0,AE,United Arab Emirates,SHJ
CUST000000016060,,IN,India,TS
CUST000000016061,917130186531.0,IN,India,MH
CUST000000016062,919058880020.0,IN,India,TS
CUST000000016063,919649404114.0,IN,India,WB
CUST000000016064,916592132505.0,IN,India,MH
,16142833071.0,US,United States,NJ
CUST000000016066,,US,United States,MA
CUST000000016067,17120762076.0,US,United States,WA
CUST000000016068,16897387801.0,US,United States,TX
CUST000000016069,917810036212.0,IN,India,MH
CUST000000016070,,IN,India,DL
CUST000000016071,917264713139.0,IN,India,TS
CUST000000016072,918646263621.0,IN,India,MH
CUST000000016073,919717274697.0,IN,India,TS
CUST000000016074,17084416122.0,CA,Canada,AB
CUST000000016075,18916844084.0,US,United States,IL
CUST000000016076,919238320260.0,IN,India,MH
CUST000000016077,916582514237.0,IN,India,UP
CUST000000016078,916343961603.0,IN,India,RJ
CUST000000016079,918272468949.0,IN,India,KL
CUST000000016080,919924554184.0,IN,India,TN
CUST000000016081,918048872888.0,IN,India,WB
CUST000000016082,656469430856.0,SG,Singapore,SG
CUST000000016083,616153367549.0,AU,Australia,NSW
CUST000000016084,917696173175.0,IN,India,RJ
CUST000000016085,918429423055.0,IN,India,MH
CUST000000016086,17784614544.0,US,United States,NJ
CUST000000016087,449426825721.0,GB,United Kingdom,NIR
CUST000000016088,446243718371.0,GB,United Kingdom,SCT
CUST000000016089,916768940972.0,IN,India,GJ
CUST000000016090,919198433723.0,IN,India,DL
CUST000000016091,9719809220955.0,AE,United Arab Emirates,DU
CUST000000016092,19579128094.0,US,United States,FL
CUST000000016093,9718856703177.0,AE,United Arab Emirates,DU
CUST000000016094,,GB,United Kingdom,SCT
CUST000000016095,448686194025.0,GB,United Kingdom,NIR
CUST000000016096,,GB,United Kingdom,ENG
CUST000000016097,917247177759.0,IN,India,DL
CUST000000016098,619720778798.0,AU,Australia,WA
CUST000000016099,18530056205.0,US,United States,IL
CUST000000016100,917332499538.0,IN,India,WB
CUST000000016101,917234187877.0,IN,India,WB
CUST000000016102,916370140099.0,IN,India,KL
CUST000000016103,918618750428.0,IN,India,WB
CUST000000016104,9717845548179.0,AE,United Arab Emirates,DU
CUST000000016105,917117862970.0,IN,India,GJ
CUST000000016106,,CA,Canada,ON
CUST000000016107,657307668888.0,SG,Singapore,SG
CUST000000016108,9719588103025.0,AE,United Arab Emirates,SHJ
CUST000000016109,19194647581.0,CA,Canada,BC
CUST000000016110,617440299826.0,AU,Australia,WA
CUST000000016111,618317393130.0,AU,Australia,NSW
CUST000000016112,,US,United States,MA
CUST000000016113,918896857841.0,IN,India,TS
CUST000000016114,917269812988.0,IN,India,TS
CUST000000016115,916828656500.0,IN,India,WB
CUST000000016116,659688555940.0,SG,Singapore,SG
CUST000000016117,917380363543.0,IN,India,KA
CUST000000016118,18961389717.0,CA,Canada,BC
CUST000000016119,916614275333.0,IN,India,KL
CUST000000016120,19539737941.0,CA,Canada,QC
CUST000000016121,16682348758.0,CA,Canada,ON
CUST000000016122,919363445534.0,IN,India,TS
CUST000000016123,19411251059.0,US,United States,MA
CUST000000016124,918918877581.0,IN,India,TN
CUST000000016125,917644239187.0,IN,India,WB
CUST000000016126,918021178359.0,IN,India,DL
CUST000000016127,9716535536292.0,AE,United Arab Emirates,DU
CUST000000016128,916775081897.0,IN,India,DL
CUST000000016129,19566116064.0,US,United States,NJ
CUST000000016130,447880592103.0,GB,United Kingdom,SCT
CUST000000016131,917388894344.0,IN,India,WB
CUST000000016132,19911974902.0,CA,Canada,ON
CUST000000016133,16509559592.0,CA,Canada,ON
CUST000000016134,918187719853.0,IN,India,RJ
CUST000000016135,446422151404.0,GB,United Kingdom,NIR
CUST000000016136,619765241524.0,AU,Australia,NSW
CUST000000016137,916060862028.0,IN,India,TN
CUST000000016138,917750549499.0,IN,India,KL
CUST000000016139,17594286961.0,US,United States,NJ
CUST000000016140,918575080879.0,IN,India,DL
CUST000000016141,919396302760.0,IN,India,KA
CUST000000016142,17211176216.0,US,United States,IL
CUST000000016143,919306279933.0,IN,India,GJ
CUST000000016144,446274417342.0,GB,United Kingdom,NIR
CUST000000016145,918915898276.0,IN,India,UP
CUST000000016146,919369269158.0,IN,India,KL
CUST000000016147,448424192215.0,GB,United Kingdom,NIR
CUST000000016148,918018853777.0,IN,India,WB
CUST000000016149,447719011938.0,GB,United Kingdom,SCT
CUST000000016150,9717849442838.0,AE,United Arab Emirates,AUH
CUST000000016151,,IN,India,UP
CUST000000016152,448124223923.0,GB,United Kingdom,NIR
CUST000000016153,9719592838277.0,AE,United Arab Emirates,SHJ
CUST000000016154,17663914032.0,CA,Canada,AB
CUST000000016155,9716217676302.0,AE,United Arab Emirates,DU
CUST000000016156,917558469355.0,IN,India,TS
CUST000000016157,916918105466.0,IN,India,KA
CUST000000016158,918094798270.0,IN,India,KL
CUST000000016159,916159382926.0,IN,India,KA
CUST000000016160,918945978016.0,IN,India,TS
CUST000000016161,918545605234.0,IN,India,TN
CUST000000016162,918608423542.0,IN,India,GJ
CUST000000016163,918404908523.0,IN,India,DL
CUST000000016164,18717641146.0,US,United States,NY
CUST000000016165,17881992356.0,US,United States,MA
CUST000000016166,916630910579.0,IN,India,WB
CUST000000016167,918478535733.0,IN,India,UP
CUST000000016168,617207337006.0,AU,Australia,VIC
CUST000000016169,659311699736.0,SG,Singapore,SG
CUST000000016170,447707954059.0,GB,United Kingdom,SCT
CUST000000016171,917872778551.0,IN,India,RJ
CUST000000016172,919969595869.0,IN,India,GJ
CUST000000016173,659688921215.0,SG,Singapore,SG
CUST000000016174,9719048000260.0,AE,United Arab Emirates,SHJ
CUST000000016175,918387761556.0,IN,India,KL
CUST000000016176,616322626610.0,AU,Australia,QLD
CUST000000016177,,IN,India,WB
CUST000000016178,916387415354.0,IN,India,UP
CUST000000016179,,IN,India,DL
CUST000000016180,18660689669.0,US,United States,CA
CUST000000016181,449881233560.0,GB,United Kingdom,SCT
CUST000000016182,918880733219.0,IN,India,UP
CUST000000016183,19996476795.0,US,United States,IL
CUST000000016184,,AE,United Arab Emirates,AUH
CUST000000016185,919690724583.0,IN,India,MH
CUST000000016186,9718954213705.0,AE,United Arab Emirates,AUH
CUST000000016187,919812822222.0,IN,India,WB
CUST000000016188,,IN,India,MH
CUST000000016189,917916583740.0,IN,India,WB
CUST000000016190,916474265654.0,IN,India,KA
CUST000000016191,,IN,India,UP
CUST000000016192,918849860792.0,IN,India,MH
CUST000000016193,617710133427.0,AU,Australia,WA
CUST000000016194,917463182782.0,IN,India,GJ
CUST000000016195,918928229061.0,IN,India,TS
CUST000000016196,18558414360.0,US,United States,NJ
CUST000000016197,918584232097.0,IN,India,TS
CUST000000016198,916187827129.0,IN,India,UP
CUST000000016199,919487712259.0,IN,India,UP
CUST000000016200,918042108762.0,IN,India,WB
CUST000000016201,918639711202.0,IN,India,MH
CUST000000016202,919009987249.0,IN,India,DL
CUST000000016203,,IN,India,RJ
CUST000000016204,,IN,India,RJ
CUST000000016205,448423448101.0,GB,United Kingdom,SCT
CUST000000016206,659123500224.0,SG,Singapore,SG
CUST000000016207,917416416059.0,IN,India,KL
CUST000000016208,617277763857.0,AU,Australia,WA
CUST000000016209,9716147722823.0,AE,United Arab Emirates,DU
CUST000000016210,918255843874.0,IN,India,KL
CUST000000016211,918380948480.0,IN,India,MH
CUST000000016212,19543469389.0,US,United States,MA
CUST000000016213,918103560246.0,IN,India,DL
CUST000000016214,919830062493.0,IN,India,GJ
CUST000000016215,9717623936325.0,AE,United Arab Emirates,SHJ
CUST000000016216,919986274360.0,IN,India,TN
CUST000000016217,,IN,India,GJ
CUST000000016218,918149858991.0,IN,India,KL
CUST000000016219,916617709329.0,IN,India,MH
CUST000000016220,917698555499.0,IN,India,KA
CUST000000016221,918869998153.0,IN,India,TN
CUST000000016222,19672859434.0,US,United States,TX
CUST000000016223,19917751654.0,US,United States,WA
CUST000000016224,9719409924572.0,AE,United Arab Emirates,DU
CUST000000016225,446520024260.0,GB,United Kingdom,ENG
CUST000000016226,9719873875889.0,AE,United Arab Emirates,SHJ
CUST000000016227,919586035907.0,IN,India,KA
CUST000000016228,918612080030.0,IN,India,KL
CUST000000016229,916979159730.0,IN,India,GJ
CUST000000016230,616344269685.0,AU,Australia,WA
CUST000000016231,18657682947.0,US,United States,NY
CUST000000016232,617213165971.0,AU,Australia,WA
CUST000000016233,,IN,India,WB
CUST000000016234,9717837444932.0,AE,United Arab Emirates,AUH
CUST000000016235,659943852381.0,SG,Singapore,SG
CUST000000016236,617155453490.0,AU,Australia,NSW
CUST000000016237,618809592402.0,AU,Australia,QLD
CUST000000016238,,AU,Australia,NSW
CUST000000016239,18151553922.0,US,United States,IL
CUST000000016240,9717492582949.0,AE,United Arab Emirates,SHJ
CUST000000016241,919253414513.0,IN,India,UP
CUST000000016242,916908444420.0,IN,India,KA
CUST000000016243,918440249713.0,IN,India,DL
CUST000000016244,918705968635.0,IN,India,MH
CUST000000016245,919979908774.0,IN,India,WB
CUST000000016246,918843526796.0,IN,India,TN
CUST000000016247,19184661821.0,US,United States,IL
CUST000000016248,918446741122.0,IN,India,TS
CUST000000016249,9717813074693.0,AE,United Arab Emirates,SHJ
CUST000000016250,,IN,India,TN
CUST000000016251,16786492836.0,US,United States,NJ
CUST000000016252,918587137079.0,IN,India,TN
CUST000000016253,449835470742.0,GB,United Kingdom,WLS
CUST000000016254,916975723083.0,IN,India,DL
CUST000000016255,656199519853.0,SG,Singapore,SG
CUST000000016256,9718581429720.0,AE,United Arab Emirates,AUH
CUST000000016257,916744677592.0,IN,India,UP
CUST000000016258,918782831925.0,IN,India,GJ
CUST000000016259,917231882055.0,IN,India,TN
CUST000000016260,918040871894.0,IN,India,TN
CUST000000016261,,US,United States,CA
CUST000000016262,917478179141.0,IN,India,GJ
CUST000000016263,918755766639.0,IN,India,UP
CUST000000016264,919599001022.0,IN,India,MH
CUST000000016265,918363766198.0,IN,India,DL
CUST000000016266,656998826771.0,SG,Singapore,SG
CUST000000016267,916826094098.0,IN,India,DL
CUST000000016268,447547785062.0,GB,United Kingdom,NIR
CUST000000016269,918480476480.0,IN,India,UP
CUST000000016270,916355348798.0,IN,India,RJ
CUST000000016271,916423240458.0,IN,India,KA
CUST000000016272,916820004250.0,IN,India,UP
CUST000000016273,919342231788.0,IN,India,UP
CUST000000016274,919369018716.0,IN,India,TS
CUST000000016275,918230712820.0,IN,India,TN
CUST000000016276,917434385956.0,IN,India,MH
CUST000000016277,449880972040.0,GB,United Kingdom,WLS
CUST000000016278,616630567098.0,AU,Australia,NSW
CUST000000016279,917439181899.0,IN,India,DL
CUST000000016280,918903521694.0,IN,India,GJ
CUST000000016281,918676075788.0,IN,India,KL
CUST000000016282,449980867477.0,GB,United Kingdom,NIR
CUST000000016283,919075895162.0,IN,India,RJ
CUST000000016284,,IN,India,WB
CUST000000016285,,IN,India,MH
CUST000000016286,916353641241.0,IN,India,RJ
CUST000000016287,918113661567.0,IN,India,TN
CUST000000016288,918304561135.0,IN,India,KA
CUST000000016289,916284876448.0,IN,India,DL
CUST000000016290,918786341439.0,IN,India,TN
CUST000000016291,918146335429.0,IN,India,TN
CUST000000016292,917155319153.0,IN,India,DL
CUST000000016293,447344260820.0,GB,United Kingdom,ENG
CUST000000016294,917551216811.0,IN,India,RJ
CUST000000016295,919456220257.0,IN,India,RJ
CUST000000016296,,IN,India,MH
CUST000000016297,917276224082.0,IN,India,GJ
CUST000000016298,916488231396.0,IN,India,KA
CUST000000016299,659746733423.0,SG,Singapore,SG
CUST000000016300,9718022730022.0,AE,United Arab Emirates,DU
CUST000000016301,917952497636.0,IN,India,KA
CUST000000016302,17243417548.0,US,United States,NJ
CUST000000016303,617110133692.0,AU,Australia,VIC
CUST000000016304,918163419515.0,IN,India,TS
CUST000000016305,919631703740.0,IN,India,TN
CUST000000016306,616881668308.0,AU,Australia,QLD
CUST000000016307,918694129100.0,IN,India,RJ
CUST000000016308,918379866477.0,IN,India,GJ
CUST000000016309,19319690327.0,CA,Canada,QC
CUST000000016310,658434115089.0,SG,Singapore,SG
CUST000000016311,9716313467534.0,AE,United Arab Emirates,AUH
CUST000000016312,917760248164.0,IN,India,WB
CUST000000016313,918354425182.0,IN,India,GJ
CUST000000016314,918012734249.0,IN,India,RJ
CUST000000016315,19188149752.0,US,United States,WA
CUST000000016316,918814564002.0,IN,India,MH
CUST000000016317,916019167774.0,IN,India,UP
CUST000000016318,916707602742.0,IN,India,KL
CUST000000016319,918117028519.0,IN,India,UP
CUST000000016320,,US,United States,FL
CUST000000016321,449358600366.0,GB,United Kingdom,WLS
CUST000000016322,,IN,India,TN
CUST000000016323,,SG,Singapore,SG
CUST000000016324,446814581509.0,GB,United Kingdom,SCT
CUST000000016325,919890892199.0,IN,India,TS
CUST000000016326,19931190518.0,US,United States,NY
CUST000000016327,918285575119.0,IN,India,KA
CUST000000016328,918738613847.0,IN,India,MH
CUST000000016329,,IN,India,TS
CUST000000016330,918003638730.0,IN,India,TN
CUST000000016331,919754412075.0,IN,India,GJ
CUST000000016332,616950015774.0,AU,Australia,QLD
CUST000000016333,918691502556.0,IN,India,WB
CUST000000016334,,GB,United Kingdom,ENG
CUST000000016335,918008200342.0,IN,India,TS
CUST000000016336,,US,United States,FL
CUST000000016337,916005723281.0,IN,India,KL
CUST000000016338,918803209072.0,IN,India,RJ
CUST000000016339,917040753758.0,IN,India,KL
CUST000000016340,9719620193709.0,AE,United Arab Emirates,DU
CUST000000016341,18941926161.0,US,United States,MA
CUST000000016342,919358135050.0,IN,India,WB
CUST000000016343,916495709100.0,IN,India,UP
CUST000000016344,917196067897.0,IN,India,WB
CUST000000016345,19112669797.0,CA,Canada,QC
CUST000000016346,9719018060192.0,AE,United Arab Emirates,SHJ
CUST000000016347,,CA,Canada,BC
CUST000000016348,17248791764.0,US,United States,FL
CUST000000016349,17109184915.0,CA,Canada,BC
CUST000000016350,917394869493.0,IN,India,KL
CUST000000016351,916644865873.0,IN,India,KA
CUST000000016352,919384983043.0,IN,India,UP
CUST000000016353,916070121698.0,IN,India,WB
CUST000000016354,919875698316.0,IN,India,GJ
CUST000000016355,916113064329.0,IN,India,WB
CUST000000016356,917111131659.0,IN,India,TN
CUST000000016357,17273178742.0,US,United States,TX
CUST000000016358,919304851756.0,IN,India,WB
CUST000000016359,916007451732.0,IN,India,MH
CUST000000016360,447192872382.0,GB,United Kingdom,SCT
CUST000000016361,916179230853.0,IN,India,MH
CUST000000016362,918093301903.0,IN,India,TN
CUST000000016363,447462520055.0,GB,United Kingdom,ENG
CUST000000016364,918533560162.0,IN,India,KA
CUST000000016365,,IN,India,RJ
CUST000000016366,,US,United States,FL
CUST000000016367,919655878782.0,IN,India,TS
CUST000000016368,918160438740.0,IN,India,TN
CUST000000016369,17358279324.0,US,United States,NJ
CUST000000016370,449997893588.0,GB,United Kingdom,SCT
CUST000000016371,9719624087512.0,AE,United Arab Emirates,SHJ
CUST000000016372,916089527610.0,IN,India,TN
CUST000000016373,446984592734.0,GB,United Kingdom,ENG
CUST000000016374,919338106384.0,IN,India,TS
CUST000000016375,16363831188.0,US,United States,FL
CUST000000016376,17545757646.0,CA,Canada,BC
CUST000000016377,,IN,India,RJ
CUST000000016378,18615874587.0,CA,Canada,AB
CUST000000016379,,IN,India,MH
CUST000000016380,917289521148.0,IN,India,WB
CUST000000016381,918669419383.0,IN,India,DL
CUST000000016382,919418926715.0,IN,India,KL
CUST000000016383,916483178181.0,IN,India,TS
CUST000000016384,,IN,India,DL
CUST000000016385,916871400420.0,IN,India,GJ
CUST000000016386,659804041901.0,SG,Singapore,SG
CUST000000016387,619488722282.0,AU,Australia,VIC
CUST000000016388,919479268533.0,IN,India,RJ
CUST000000016389,657138838036.0,SG,Singapore,SG
CUST000000016390,917060160255.0,IN,India,TS
CUST000000016391,919723377269.0,IN,India,TS
CUST000000016392,9716746602584.0,AE,United Arab Emirates,AUH
CUST000000016393,918879660458.0,IN,India,UP
CUST000000016394,18171299931.0,US,United States,MA
CUST000000016395,917600095589.0,IN,India,UP
CUST000000016396,9717906776127.0,AE,United Arab Emirates,AUH
CUST000000016397,918422677616.0,IN,India,KA
CUST000000016398,,IN,India,KL
CUST000000016399,9719652316382.0,AE,United Arab Emirates,AUH
CUST000000016400,449912920107.0,GB,United Kingdom,WLS
CUST000000016401,919976330900.0,IN,India,RJ
CUST000000016402,617579304466.0,AU,Australia,VIC
CUST000000016403,658396919529.0,SG,Singapore,SG
CUST000000016404,917313140842.0,IN,India,GJ
CUST000000016405,919440085274.0,IN,India,TS
CUST000000016406,447760246008.0,GB,United Kingdom,NIR
CUST000000016407,19988498423.0,US,United States,NJ
CUST000000016408,9716543178784.0,AE,United Arab Emirates,DU
CUST000000016409,446455183612.0,GB,United Kingdom,ENG
CUST000000016410,917214645670.0,IN,India,TS
CUST000000016411,917997473967.0,IN,India,KL
CUST000000016412,916368272676.0,IN,India,TS
CUST000000016413,16169678892.0,CA,Canada,AB
CUST000000016414,916874173334.0,IN,India,MH
CUST000000016415,,IN,India,KA
CUST000000016416,918327599182.0,IN,India,UP
CUST000000016417,916049062150.0,IN,India,TN
CUST000000016418,,GB,United Kingdom,ENG
CUST000000016419,916056593662.0,IN,India,MH
CUST000000016420,17723387789.0,US,United States,NJ
CUST000000016421,916964307091.0,IN,India,KL
CUST000000016422,16659874837.0,CA,Canada,ON
CUST000000016423,16001178239.0,US,United States,WA
CUST000000016424,447284129362.0,GB,United Kingdom,WLS
CUST000000016425,918434121534.0,IN,India,GJ
CUST000000016426,918355652812.0,IN,India,TN
CUST000000016427,918408471518.0,IN,India,KL
CUST000000016428,918983951407.0,IN,India,UP
CUST000000016429,919862208925.0,IN,India,UP
CUST000000016430,918044245602.0,IN,India,GJ
CUST000000016431,618475366906.0,AU,Australia,NSW
CUST000000016432,919642435565.0,IN,India,DL
CUST000000016433,9716493275827.0,AE,United Arab Emirates,SHJ
CUST000000016434,916157440164.0,IN,India,WB
CUST000000016435,919650700549.0,IN,India,TS
CUST000000016436,658740415188.0,SG,Singapore,SG
CUST000000016437,447345818744.0,GB,United Kingdom,SCT
CUST000000016438,17297090600.0,US,United States,CA
CUST000000016439,918037866200.0,IN,India,UP
CUST000000016440,,US,United States,WA
CUST000000016441,9716130280227.0,AE,United Arab Emirates,DU
CUST000000016442,916508609536.0,IN,India,MH
CUST000000016443,447764068783.0,GB,United Kingdom,NIR
CUST000000016444,916617987879.0,IN,India,WB
CUST000000016445,449020018875.0,GB,United Kingdom,SCT
CUST000000016446,617663443019.0,AU,Australia,QLD
CUST000000016447,659768941904.0,SG,Singapore,SG
CUST000000016448,918066265661.0,IN,India,UP
CUST000000016449,16101471793.0,US,United States,TX
CUST000000016450,916820166121.0,IN,India,GJ
CUST000000016451,916422350851.0,IN,India,WB
CUST000000016452,9719587265597.0,AE,United Arab Emirates,AUH
CUST000000016453,618725814158.0,AU,Australia,NSW
CUST000000016454,16821738440.0,US,United States,WA
CUST000000016455,917401922015.0,IN,India,MH
CUST000000016456,919617514377.0,IN,India,TS
CUST000000016457,,IN,India,KA
CUST000000016458,918111351836.0,IN,India,KA
CUST000000016459,19107327029.0,US,United States,TX
CUST000000016460,,IN,India,RJ
CUST000000016461,,IN,India,RJ
CUST000000016462,618929265549.0,AU,Australia,WA
CUST000000016463,17367583825.0,US,United States,NJ
CUST000000016464,9719978989756.0,AE,United Arab Emirates,SHJ
CUST000000016465,18160404536.0,CA,Canada,QC
CUST000000016466,917494923423.0,IN,India,RJ
CUST000000016467,17558222115.0,CA,Canada,ON
CUST000000016468,446069165728.0,GB,United Kingdom,SCT
CUST000000016469,18642902659.0,US,United States,NJ
CUST000000016470,917137674305.0,IN,India,TN
CUST000000016471,916067558006.0,IN,India,TS
CUST000000016472,,IN,India,GJ
CUST000000016473,917635078820.0,IN,India,KL
CUST000000016474,447831515618.0,GB,United Kingdom,ENG
CUST000000016475,18816803499.0,US,United States,TX
CUST000000016476,616331093827.0,AU,Australia,WA
CUST000000016477,917305559892.0,IN,India,KL
CUST000000016478,19686350958.0,US,United States,NJ
CUST000000016479,18127015206.0,US,United States,FL
CUST000000016480,,GB,United Kingdom,WLS
CUST000000016481,446763295383.0,GB,United Kingdom,WLS
CUST000000016482,916280479088.0,IN,India,GJ
CUST000000016483,916465203429.0,IN,India,RJ
CUST000000016484,448956408569.0,GB,United Kingdom,SCT
CUST000000016485,918524657060.0,IN,India,TS
CUST000000016486,919508450815.0,IN,India,KA
CUST000000016487,616148317443.0,AU,Australia,QLD
CUST000000016488,,IN,India,KA
CUST000000016489,916907971040.0,IN,India,DL
CUST000000016490,17575823502.0,US,United States,TX
CUST000000016491,916040980045.0,IN,India,KL
CUST000000016492,918411901057.0,IN,India,MH
CUST000000016493,9716470012225.0,AE,United Arab Emirates,AUH
CUST000000016494,18180138530.0,CA,Canada,ON
CUST000000016495,917952780946.0,IN,India,GJ
CUST000000016496,917487758060.0,IN,India,UP
CUST000000016497,9719529987762.0,AE,United Arab Emirates,DU
CUST000000016498,,US,United States,NJ
CUST000000016499,918246485454.0,IN,India,KA
CUST000000016500,917932334128.0,IN,India,WB
CUST000000016501,917597720619.0,IN,India,UP
CUST000000016502,448934033575.0,GB,United Kingdom,WLS
CUST000000016503,916163106416.0,IN,India,MH
CUST000000016504,919237593002.0,IN,India,DL
CUST000000016505,916718519064.0,IN,India,KL
CUST000000016506,,SG,Singapore,SG
CUST000000016507,658629678127.0,SG,Singapore,SG
CUST000000016508,17353602811.0,US,United States,MA
CUST000000016509,449235709442.0,GB,United Kingdom,ENG
CUST000000016510,918442739421.0,IN,India,RJ
CUST000000016511,918739744178.0,IN,India,GJ
CUST000000016512,919282100730.0,IN,India,TS
CUST000000016513,16697355410.0,CA,Canada,BC
CUST000000016514,447431403569.0,GB,United Kingdom,ENG
CUST000000016515,447071224479.0,GB,United Kingdom,SCT
CUST000000016516,919050586004.0,IN,India,TN
CUST000000016517,917669914621.0,IN,India,DL
